OrderID,OrderDate,ShipDate,Delivered Date,Country, Products ,Units Sold, Manufacturing Price , Sale Price , Gross Sales , Discounts ,  Sales , COGS ,  Profit  ,TerritoryID,PromotionID,ShipModeID,ProductID
ORD-000119,23-12-2022,24-12-2022,29-12-2022,Germany, Stationery,1372,260,300,411600,28812,382788,343000,39788,2,PR002,1,P0006
ORD-000120,24-12-2022,25-12-2022,27-12-2022,Mexico, Mens Fashion ,488,5,7,3416,273.28,3142.72,2440,702.72,4,PR004,2,P0002
ORD-000120,25-12-2022,26-12-2022,31-12-2022,Mexico, Mens Fashion ,1282,5,20,25640,2051.2,23588.8,12820,10768.8,4,PR002,1,P0002
ORD-000120,26-12-2022,27-12-2022,28-12-2022,Mexico, Womens Fashion ,257,10,7,1799,143.92,1655.08,1285,370.08,4,PR004,3,P0003
ORD-000121,27-12-2022,28-12-2022,30-12-2022,Brazil, Stationery,1282,260,20,25640,2051.2,23588.8,12820,10768.8,1,PR001,2,P0006
ORD-000121,28-12-2022,29-12-2022,05-01-2023,India, Electronics ,1540,3,125,192500,15400,177100,184800,"-7,700.00",3,PR002,4,P0001
ORD-000121,29-12-2022,30-12-2022,01-01-2023,Brazil, Electronics ,490,3,15,7350,588,6762,4900,1862,1,PR001,2,P0001
ORD-000122,30-12-2022,31-12-2022,05-01-2023,India, Electronics ,1362,3,350,476700,38136,438564,354120,84444,3,PR004,1,P0001
ORD-000122,31-12-2022,01-01-2024,06-01-2023,Brazil, Mens Fashion ,2501,5,15,37515,3001.2,34513.8,25010,9503.8,1,PR003,1,P0002
ORD-000001,01-01-2023,02-01-2023,03-01-2023,Mexico, Electronics ,1618.5,3,20,32370,,32370,16185,16185,4,PR002,3,P0001
ORD-000001,01-01-2023,02-01-2023,06-01-2023,India, Electronics ,1321,3,20,26420,,26420,13210,13210,3,PR003,2,P0001
ORD-000001,03-01-2023,04-01-2023,11-01-2023,India, Electronics ,2178,3,15,32670,,32670,21780,10890,3,PR001,4,P0001
ORD-000002,04-01-2023,05-01-2023,06-01-2023,India, Electronics ,888,3,15,13320,,13320,8880,4440,3,PR004,3,P0001
ORD-000002,05-01-2023,06-01-2023,13-01-2023,Mexico, Electronics ,2470,3,15,37050,,37050,24700,12350,4,PR003,1,P0001
ORD-000002,06-01-2023,07-01-2023,14-01-2023,Germany, Electronics ,1513,3,350,529550,,529550,393380,136170,2,PR003,4,P0001
ORD-000003,07-01-2023,08-01-2023,12-01-2023,Germany, Mens Fashion ,921,5,15,13815,,13815,9210,4605,2,PR004,2,P0002
ORD-000003,08-01-2023,09-01-2023,10-01-2023,Mexico, Mens Fashion ,2518,5,12,30216,,30216,7554,22662,4,PR003,3,P0002
ORD-000003,09-01-2023,10-01-2023,12-01-2023,India, Mens Fashion ,1899,5,20,37980,,37980,18990,18990,3,PR003,2,P0002
ORD-000004,10-01-2023,11-01-2023,16-01-2023,India, Mens Fashion ,1545,5,12,18540,,18540,4635,13905,3,PR002,1,P0002
ORD-000004,11-01-2023,12-01-2023,13-01-2023,Germany, Mens Fashion ,2470,5,15,37050,,37050,24700,12350,2,PR004,3,P0002
ORD-000004,12-01-2023,13-01-2023,18-01-2023,India, Mens Fashion ,2665.5,5,125,333187.5,,333187.5,319860,13327.5,3,PR001,1,P0002
ORD-000005,13-01-2023,14-01-2023,19-01-2023,Brazil, Mens Fashion ,958,5,300,287400,,287400,239500,47900,1,PR003,1,P0002
ORD-000005,14-01-2023,15-01-2023,22-01-2023,Germany, Mens Fashion ,2146,5,7,15022,,15022,10730,4292,2,PR004,4,P0002
ORD-000005,15-01-2023,16-01-2023,18-01-2023,India, Mens Fashion ,345,5,125,43125,,43125,41400,1725,3,PR002,2,P0002
ORD-000006,16-01-2023,17-01-2023,18-01-2023,Germany, Mens Fashion ,615,5,15,9225,,9225,6150,3075,2,PR001,3,P0002
ORD-000006,17-01-2023,18-01-2023,26-01-2023,Brazil, Womens Fashion ,292,10,20,5840,,5840,2920,2920,1,PR004,1,P0003
ORD-000006,18-01-2023,19-01-2023,27-01-2023,Germany, Womens Fashion ,974,10,15,14610,,14610,9740,4870,2,PR001,1,P0003
ORD-000007,19-01-2023,20-01-2023,21-01-2023,Germany, Womens Fashion ,2518,10,12,30216,,30216,7554,22662,2,PR001,3,P0003
ORD-000007,20-01-2023,21-01-2023,29-01-2023,Germany, Womens Fashion ,1006,10,350,352100,,352100,261560,90540,2,PR001,1,P0003
ORD-000007,21-01-2023,22-01-2023,29-01-2023,Germany, Womens Fashion ,367,10,12,4404,,4404,1101,3303,2,PR003,4,P0003
ORD-000008,22-01-2023,23-01-2023,30-01-2023,Brazil, Womens Fashion ,883,10,7,6181,,6181,4415,1766,1,PR003,4,P0003
ORD-000008,23-01-2023,24-01-2023,31-01-2023,Mexico, Womens Fashion ,549,10,15,8235,,8235,5490,2745,4,PR002,4,P0003
ORD-000008,24-01-2023,25-01-2023,01-02-2023,Germany, Womens Fashion ,788,10,300,236400,,236400,197000,39400,2,PR002,4,P0003
ORD-000009,25-01-2023,26-01-2023,31-01-2023,Germany, Womens Fashion ,2472,10,15,37080,,37080,24720,12360,2,PR004,1,P0003
ORD-000009,26-01-2023,27-01-2023,28-01-2023,India, Womens Fashion ,1143,10,7,8001,,8001,5715,2286,3,PR002,3,P0003
ORD-000009,27-01-2023,28-01-2023,29-01-2023,Germany, Womens Fashion ,1725,10,350,603750,,603750,448500,155250,2,PR001,3,P0003
ORD-000010,28-01-2023,29-01-2023,30-01-2023,India, Womens Fashion ,912,10,12,10944,,10944,2736,8208,3,PR001,3,P0003
ORD-000010,29-01-2023,30-01-2023,31-01-2023,Mexico, Womens Fashion ,2152,10,15,32280,,32280,21520,10760,4,PR003,3,P0003
ORD-000010,30-01-2023,31-01-2023,02-02-2023,Brazil, Womens Fashion ,1817,10,20,36340,,36340,18170,18170,1,PR001,2,P0003
ORD-000011,31-01-2023,01-02-2023,02-02-2023,Brazil, Womens Fashion ,1513,10,350,529550,,529550,393380,136170,1,PR004,3,P0003
ORD-000011,01-02-2023,02-02-2023,04-02-2023,Mexico, Team Sports ,1493,120,7,10451,,10451,7465,2986,4,PR001,2,P0004
ORD-000011,02-02-2023,03-02-2023,05-02-2023,Brazil, Team Sports ,1804,120,125,225500,,225500,216480,9020,1,PR001,2,P0004
ORD-000012,03-02-2023,04-02-2023,11-02-2023,Mexico, Team Sports ,2161,120,12,25932,,25932,6483,19449,4,PR004,4,P0004
ORD-000012,04-02-2023,05-02-2023,07-02-2023,Mexico, Team Sports ,1006,120,350,352100,,352100,261560,90540,4,PR002,2,P0004
ORD-000012,05-02-2023,06-02-2023,11-02-2023,Mexico, Team Sports ,1545,120,12,18540,,18540,4635,13905,4,PR002,1,P0004
ORD-000013,06-02-2023,07-02-2023,09-02-2023,Brazil, Team Sports ,2821,120,125,352625,,352625,338520,14105,1,PR004,2,P0004
ORD-000013,07-02-2023,08-02-2023,15-02-2023,India, Team Sports ,345,120,125,43125,,43125,41400,1725,3,PR003,4,P0004
ORD-000013,08-02-2023,09-02-2023,11-02-2023,Mexico, Footwears ,2001,250,300,600300,,600300,500250,100050,4,PR001,2,P0005
ORD-000014,09-02-2023,10-02-2023,15-02-2023,Germany, Footwears ,2838,250,12,34056,,34056,8514,25542,2,PR004,1,P0005
ORD-000014,10-02-2023,11-02-2023,17-02-2023,Brazil, Footwears ,2178,250,15,32670,,32670,21780,10890,1,PR001,1,P0005
ORD-000014,11-02-2023,12-02-2023,18-02-2023,Mexico, Footwears ,888,250,15,13320,,13320,8880,4440,4,PR003,1,P0005
ORD-000015,12-02-2023,13-02-2023,20-02-2023,Mexico, Footwears ,1527,250,350,534450,,534450,397020,137430,4,PR001,4,P0005
ORD-000015,13-02-2023,14-02-2023,21-02-2023,Germany, Footwears ,2151,250,300,645300,,645300,537750,107550,2,PR004,4,P0005
ORD-000015,14-02-2023,15-02-2023,16-02-2023,India, Footwears ,1817,250,20,36340,,36340,18170,18170,3,PR001,3,P0005
ORD-000016,15-02-2023,16-02-2023,23-02-2023,India, Stationery,2750,260,350,962500,,962500,715000,247500,3,PR002,4,P0006
ORD-000016,16-02-2023,17-02-2023,23-02-2023,India, Stationery,1953,260,12,23436,,23436,5859,17577,3,PR003,1,P0006
ORD-000016,17-02-2023,18-02-2023,24-02-2023,Mexico, Stationery,4219.5,260,125,527437.5,,527437.5,506340,21097.5,4,PR003,1,P0006
ORD-000017,18-02-2023,19-02-2023,27-02-2023,Mexico, Stationery,1899,260,20,37980,,37980,18990,18990,4,PR003,4,P0006
ORD-000017,19-02-2023,20-02-2023,22-02-2023,Mexico, Stationery,1686,260,7,11802,,11802,8430,3372,4,PR004,2,P0006
ORD-000017,20-02-2023,21-02-2023,28-02-2023,Brazil, Stationery,2141,260,12,25692,,25692,6423,19269,1,PR003,4,P0006
ORD-000018,21-02-2023,22-02-2023,01-03-2023,Germany, Stationery,1143,260,7,8001,,8001,5715,2286,2,PR002,4,P0006
ORD-000018,22-02-2023,23-02-2023,28-02-2023,Mexico, Stationery,615,260,15,9225,,9225,6150,3075,4,PR004,1,P0006
ORD-000018,23-02-2023,24-02-2023,25-02-2023,Germany, Womens Fashion ,3945,10,7,27615,276.15,27338.85,19725,7613.85,2,PR002,3,P0003
ORD-000019,24-02-2023,25-02-2023,02-03-2023,Germany, Womens Fashion ,2296,10,15,34440,344.4,34095.6,22960,11135.6,2,PR001,1,P0003
ORD-000019,25-02-2023,26-02-2023,27-02-2023,India, Womens Fashion ,1030,10,7,7210,72.1,7137.9,5150,1987.9,3,PR001,3,P0003
ORD-000019,26-02-2023,27-02-2023,04-03-2023,Brazil, Team Sports ,639,120,7,4473,44.73,4428.27,3195,1233.27,1,PR001,1,P0004
ORD-000020,27-02-2023,28-02-2023,07-03-2023,Mexico, Footwears ,1326,250,7,9282,92.82,9189.18,6630,2559.18,4,PR001,4,P0005
ORD-000020,28-02-2023,01-03-2023,06-03-2023,India, Electronics ,1858,3,12,22296,222.96,22073.04,5574,16499.04,3,PR002,1,P0001
ORD-000020,01-03-2023,02-03-2023,07-03-2023,India, Electronics ,1210,3,350,423500,4235,419265,314600,104665,3,PR004,1,P0001
ORD-000021,02-03-2023,03-03-2023,08-03-2023,Mexico, Electronics ,2529,3,7,17703,177.03,17525.97,12645,4880.97,4,PR004,1,P0001
ORD-000021,03-03-2023,04-03-2023,11-03-2023,Germany, Electronics ,1445,3,12,17340,173.4,17166.6,4335,12831.6,2,PR003,4,P0001
ORD-000021,04-03-2023,05-03-2023,12-03-2023,India, Electronics ,330,3,125,41250,412.5,40837.5,39600,1237.5,3,PR002,4,P0001
ORD-000022,05-03-2023,06-03-2023,13-03-2023,Germany, Electronics ,2671,3,12,32052,320.52,31731.48,8013,23718.48,2,PR001,4,P0001
ORD-000022,06-03-2023,07-03-2023,14-03-2023,Brazil, Electronics ,766,3,12,9192,91.92,9100.08,2298,6802.08,1,PR002,4,P0001
ORD-000022,07-03-2023,08-03-2023,09-03-2023,Germany, Electronics ,494,3,300,148200,1482,146718,123500,23218,2,PR003,3,P0001
ORD-000023,08-03-2023,09-03-2023,10-03-2023,Brazil, Electronics ,1397,3,350,488950,4889.5,484060.5,363220,120840.5,1,PR003,3,P0001
ORD-000023,09-03-2023,10-03-2023,12-03-2023,Germany, Electronics ,2155,3,350,754250,7542.5,746707.5,560300,186407.5,2,PR002,2,P0001
ORD-000023,10-03-2023,11-03-2023,18-03-2023,India, Mens Fashion ,2214,5,15,33210,332.1,32877.9,22140,10737.9,3,PR002,4,P0002
ORD-000024,11-03-2023,12-03-2023,13-03-2023,India, Mens Fashion ,2301,5,300,690300,6903,683397,575250,108147,3,PR002,3,P0002
ORD-000024,12-03-2023,13-03-2023,18-03-2023,Brazil, Mens Fashion ,1375.5,5,20,27510,275.1,27234.9,13755,13479.9,1,PR004,1,P0002
ORD-000024,13-03-2023,14-03-2023,23-03-2023,Mexico, Mens Fashion ,1830,5,7,12810,128.1,12681.9,9150,3531.9,4,PR001,4,P0002
ORD-000025,14-03-2023,15-03-2023,17-03-2023,Brazil, Mens Fashion ,2498,5,300,749400,7494,741906,624500,117406,1,PR002,2,P0002
ORD-000025,15-03-2023,16-03-2023,18-03-2023,Brazil, Mens Fashion ,663,5,125,82875,828.75,82046.25,79560,2486.25,1,PR002,2,P0002
ORD-000025,16-03-2023,17-03-2023,19-03-2023,Germany, Womens Fashion ,1514,10,15,22710,227.1,22482.9,15140,7342.9,2,PR002,2,P0003
ORD-000026,17-03-2023,18-03-2023,23-03-2023,Germany, Womens Fashion ,4492.5,10,7,31447.5,314.48,31133.03,22462.5,8670.53,2,PR003,1,P0003
ORD-000026,18-03-2023,19-03-2023,20-03-2023,Brazil, Womens Fashion ,727,10,125,90875,908.75,89966.25,87240,2726.25,1,PR003,3,P0003
ORD-000026,19-03-2023,20-03-2023,25-03-2023,India, Womens Fashion ,787,10,125,98375,983.75,97391.25,94440,2951.25,3,PR004,1,P0003
ORD-000027,20-03-2023,21-03-2023,28-03-2023,Germany, Womens Fashion ,1823,10,125,227875,2278.75,225596.25,218760,6836.25,2,PR001,4,P0003
ORD-000027,21-03-2023,22-03-2023,24-03-2023,Mexico, Womens Fashion ,747,10,15,11205,112.05,11092.95,7470,3622.95,4,PR004,2,P0003
ORD-000027,22-03-2023,23-03-2023,28-03-2023,Germany, Womens Fashion ,766,10,12,9192,91.92,9100.08,2298,6802.08,2,PR001,1,P0003
ORD-000028,23-03-2023,24-03-2023,29-03-2023,Germany, Womens Fashion ,2905,10,300,871500,8715,862785,726250,136535,2,PR003,1,P0003
ORD-000028,24-03-2023,25-03-2023,26-03-2023,Mexico, Womens Fashion ,2155,10,350,754250,7542.5,746707.5,560300,186407.5,4,PR003,3,P0003
ORD-000028,25-03-2023,26-03-2023,27-03-2023,Brazil, Team Sports ,3864,120,20,77280,772.8,76507.2,38640,37867.2,1,PR003,3,P0004
ORD-000029,26-03-2023,27-03-2023,29-03-2023,Mexico, Team Sports ,362,120,7,2534,25.34,2508.66,1810,698.66,4,PR004,2,P0004
ORD-000029,27-03-2023,28-03-2023,02-04-2023,Brazil, Team Sports ,923,120,125,115375,1153.75,114221.25,110760,3461.25,1,PR002,1,P0004
ORD-000029,28-03-2023,29-03-2023,03-04-2023,Brazil, Team Sports ,663,120,125,82875,828.75,82046.25,79560,2486.25,1,PR002,1,P0004
ORD-000030,29-03-2023,30-03-2023,31-03-2023,Brazil, Team Sports ,2092,120,7,14644,146.44,14497.56,10460,4037.56,1,PR003,3,P0004
ORD-000030,30-03-2023,31-03-2023,05-04-2023,Mexico, Footwears ,263,250,7,1841,18.41,1822.59,1315,507.59,4,PR002,1,P0005
ORD-000030,31-03-2023,01-04-2023,06-04-2023,Brazil, Footwears ,943.5,250,350,330225,3302.25,326922.75,245310,81612.75,1,PR002,1,P0005
ORD-000031,01-04-2023,02-04-2023,07-04-2023,India, Footwears ,727,250,125,90875,908.75,89966.25,87240,2726.25,3,PR004,1,P0005
ORD-000031,02-04-2023,03-04-2023,04-04-2023,Mexico, Footwears ,787,250,125,98375,983.75,97391.25,94440,2951.25,4,PR001,3,P0005
ORD-000031,03-04-2023,04-04-2023,06-04-2023,India, Footwears ,986,250,300,295800,2958,292842,246500,46342,3,PR003,2,P0005
ORD-000032,04-04-2023,05-04-2023,12-04-2023,Brazil, Footwears ,494,250,300,148200,1482,146718,123500,23218,1,PR003,4,P0005
ORD-000032,05-04-2023,06-04-2023,08-04-2023,Germany, Footwears ,1397,250,350,488950,4889.5,484060.5,363220,120840.5,2,PR004,2,P0005
ORD-000032,06-04-2023,07-04-2023,14-04-2023,Brazil, Footwears ,1744,250,125,218000,2180,215820,209280,6540,1,PR004,4,P0005
ORD-000033,07-04-2023,08-04-2023,13-04-2023,India, Stationery,1989,260,12,23868,238.68,23629.32,5967,17662.32,3,PR002,1,P0006
ORD-000033,08-04-2023,09-04-2023,11-04-2023,India, Stationery,321,260,15,4815,48.15,4766.85,3210,1556.85,3,PR003,2,P0006
ORD-000033,09-04-2023,10-04-2023,17-04-2023,Mexico, Electronics ,742.5,3,125,92812.5,1856.25,90956.25,89100,1856.25,4,PR001,4,P0001
ORD-000034,10-04-2023,11-04-2023,12-04-2023,Germany, Electronics ,1295,3,12,15540,310.8,15229.2,3885,11344.2,2,PR004,3,P0001
ORD-000034,11-04-2023,12-04-2023,13-04-2023,Mexico, Electronics ,214,3,300,64200,1284,62916,53500,9416,4,PR001,3,P0001
ORD-000034,12-04-2023,13-04-2023,15-04-2023,India, Electronics ,2145,3,7,15015,300.3,14714.7,10725,3989.7,3,PR001,2,P0001
ORD-000035,13-04-2023,14-04-2023,16-04-2023,Brazil, Electronics ,2852,3,350,998200,19964,978236,741520,236716,1,PR003,2,P0001
ORD-000035,14-04-2023,15-04-2023,20-04-2023,Germany, Mens Fashion ,1142,5,12,13704,274.08,13429.92,3426,10003.92,2,PR003,1,P0002
ORD-000035,15-04-2023,16-04-2023,18-04-2023,Brazil, Mens Fashion ,1566,5,20,31320,626.4,30693.6,15660,15033.6,1,PR004,2,P0002
ORD-000036,16-04-2023,17-04-2023,22-04-2023,Brazil, Mens Fashion ,690,5,12,8280,165.6,8114.4,2070,6044.4,1,PR003,1,P0002
ORD-000036,17-04-2023,18-04-2023,23-04-2023,Germany, Mens Fashion ,1660,5,125,207500,4150,203350,199200,4150,2,PR003,1,P0002
ORD-000036,18-04-2023,19-04-2023,20-04-2023,Mexico, Womens Fashion ,2363,10,15,35445,708.9,34736.1,23630,11106.1,4,PR003,3,P0003
ORD-000037,19-04-2023,20-04-2023,21-04-2023,Brazil, Womens Fashion ,918,10,300,275400,5508,269892,229500,40392,1,PR001,3,P0003
ORD-000037,20-04-2023,21-04-2023,28-04-2023,India, Womens Fashion ,1728,10,300,518400,10368,508032,432000,76032,3,PR004,4,P0003
ORD-000037,21-04-2023,22-04-2023,23-04-2023,Brazil, Womens Fashion ,1142,10,12,13704,274.08,13429.92,3426,10003.92,1,PR002,3,P0003
ORD-000038,22-04-2023,23-04-2023,24-04-2023,Germany, Womens Fashion ,662,10,125,82750,1655,81095,79440,1655,2,PR001,3,P0003
ORD-000038,23-04-2023,24-04-2023,26-04-2023,Germany, Womens Fashion ,1295,10,12,15540,310.8,15229.2,3885,11344.2,2,PR003,2,P0003
ORD-000038,24-04-2023,25-04-2023,26-04-2023,Germany, Womens Fashion ,809,10,125,101125,2022.5,99102.5,97080,2022.5,2,PR001,3,P0003
ORD-000039,25-04-2023,26-04-2023,03-05-2023,Mexico, Womens Fashion ,2145,10,125,268125,5362.5,262762.5,257400,5362.5,4,PR003,4,P0003
ORD-000039,26-04-2023,27-04-2023,29-04-2023,Brazil, Womens Fashion ,1785,10,12,21420,428.4,20991.6,5355,15636.6,1,PR003,2,P0003
ORD-000039,27-04-2023,28-04-2023,05-05-2023,Mexico, Womens Fashion ,1916,10,300,574800,11496,563304,479000,84304,4,PR001,4,P0003
ORD-000040,28-04-2023,29-04-2023,30-04-2023,Mexico, Womens Fashion ,2852,10,350,998200,19964,978236,741520,236716,4,PR004,3,P0003
ORD-000040,29-04-2023,30-04-2023,07-05-2023,Germany, Womens Fashion ,2729,10,125,341125,6822.5,334302.5,327480,6822.5,2,PR003,4,P0003
ORD-000040,30-04-2023,01-05-2023,03-05-2023,Germany, Womens Fashion ,1925,10,15,28875,577.5,28297.5,19250,9047.5,2,PR004,2,P0003
ORD-000041,01-05-2023,02-05-2023,07-05-2023,Mexico, Womens Fashion ,2021,10,7,14091,281.82,13809.18,10065,3744.18,4,PR002,1,P0003
ORD-000041,02-05-2023,03-05-2023,10-05-2023,Brazil, Womens Fashion ,1055,10,12,12660,253.2,12406.8,3165,9241.8,1,PR003,4,P0003
ORD-000041,03-05-2023,04-05-2023,11-05-2023,India, Womens Fashion ,1084,10,12,13008,260.16,12747.84,3252,9495.84,3,PR004,4,P0003
ORD-000042,04-05-2023,05-05-2023,07-05-2023,Mexico, Team Sports ,1566,120,20,31320,626.4,30693.6,15660,15033.6,4,PR004,2,P0004
ORD-000042,05-05-2023,06-05-2023,08-05-2023,Brazil, Team Sports ,2966,120,350,1038100,20762,1017338,771160,246178,1,PR002,2,P0004
ORD-000042,06-05-2023,07-05-2023,14-05-2023,Germany, Team Sports ,2877,120,350,1006950,20219,986811,748020,238791,2,PR004,4,P0004
ORD-000043,07-05-2023,08-05-2023,09-05-2023,Germany, Team Sports ,809,120,125,101125,2022.5,99102.5,97080,2022.5,2,PR004,3,P0004
ORD-000043,08-05-2023,09-05-2023,16-05-2023,Brazil, Team Sports ,2145,120,125,268125,5362.5,262762.5,257400,5362.5,1,PR002,4,P0004
ORD-000043,09-05-2023,10-05-2023,12-05-2023,India, Team Sports ,1055,120,12,12660,253.2,12406.8,3165,9241.8,3,PR003,2,P0004
ORD-000044,10-05-2023,11-05-2023,16-05-2023,Germany, Team Sports ,544,120,20,10880,217.6,10662.4,5440,5222.4,2,PR004,1,P0004
ORD-000044,11-05-2023,12-05-2023,17-05-2023,Germany, Team Sports ,1084,120,12,13008,260.16,12747.84,3252,9495.84,2,PR004,1,P0004
ORD-000044,12-05-2023,13-05-2023,14-05-2023,Germany, Footwears ,662,250,125,82750,1655,81095,79440,1655,2,PR004,3,P0005
ORD-000045,13-05-2023,14-05-2023,21-05-2023,Brazil, Footwears ,214,250,300,64200,1284,62916,53500,9416,1,PR001,4,P0005
ORD-000045,14-05-2023,15-05-2023,20-05-2023,Mexico, Footwears ,2877,250,350,1006950,20219,986811,748020,238791,4,PR002,1,P0005
ORD-000045,15-05-2023,16-05-2023,23-05-2023,Germany, Footwears ,2729,250,125,341125,6822.5,334302.5,327480,6822.5,2,PR001,4,P0005
ORD-000046,16-05-2023,17-05-2023,19-05-2023,Mexico, Footwears ,266,250,350,93100,1862,91238,69160,22078,4,PR002,2,P0005
ORD-000046,17-05-2023,18-05-2023,23-05-2023,India, Footwears ,1940,250,350,679000,13580,665420,504400,161020,3,PR003,1,P0005
ORD-000046,18-05-2023,19-05-2023,20-05-2023,Germany, Stationery,259,260,300,77700,1554,76146,64750,11396,2,PR003,3,P0006
ORD-000047,19-05-2023,20-05-2023,26-05-2023,Germany, Stationery,1101,260,300,330300,6606,323694,275250,48444,2,PR004,2,P0006
ORD-000047,20-05-2023,21-05-2023,22-05-2023,India, Stationery,2276,260,125,284500,5690,278810,273120,5690,3,PR002,3,P0006
ORD-000047,21-05-2023,22-05-2023,24-05-2023,Germany, Stationery,2966,260,350,1038100,20762,1017338,771160,246178,2,PR003,2,P0006
ORD-000048,22-05-2023,23-05-2023,28-05-2023,Mexico, Stationery,1236,260,20,24720,494.4,24225.6,12360,11865.6,4,PR002,1,P0006
ORD-000048,23-05-2023,24-05-2023,25-05-2023,Brazil, Stationery,941,260,20,18820,376.4,18443.6,9410,9033.6,1,PR003,3,P0006
ORD-000048,24-05-2023,25-05-2023,26-05-2023,Mexico, Stationery,1916,260,300,574800,11496,563304,479000,84304,4,PR001,3,P0006
ORD-000049,25-05-2023,26-05-2023,28-05-2023,Brazil, Electronics ,4243.5,3,125,530437.5,15913.13,514524.38,509220,5304.38,1,PR003,2,P0001
ORD-000049,26-05-2023,27-05-2023,28-05-2023,Brazil, Electronics ,2580,3,20,51600,1548,50052,25800,24252,1,PR001,3,P0001
ORD-000049,27-05-2023,28-05-2023,03-06-2023,Mexico, Electronics ,689,3,300,206700,6201,200499,172250,28249,4,PR003,2,P0001
ORD-000050,28-05-2023,29-05-2023,31-05-2023,Mexico, Electronics ,1947,3,12,23364,700.92,22663.08,5841,16822.08,4,PR004,2,P0001
ORD-000050,29-05-2023,30-05-2023,01-06-2023,Mexico, Electronics ,908,3,12,10896,326.88,10569.12,2724,7845.12,4,PR001,2,P0001
ORD-000050,30-05-2023,31-05-2023,02-06-2023,Mexico, Mens Fashion ,1958,5,7,13706,411.18,13294.82,9790,3504.82,4,PR003,2,P0002
ORD-000051,31-05-2023,01-06-2023,06-06-2023,India, Mens Fashion ,1901,5,12,22812,684.36,22127.64,5703,16424.64,3,PR004,1,P0002
ORD-000051,01-06-2023,02-06-2023,04-06-2023,Germany, Mens Fashion ,544,5,7,3808,114.24,3693.76,2720,973.76,2,PR001,2,P0002
ORD-000051,02-06-2023,03-06-2023,08-06-2023,Brazil, Mens Fashion ,1797,5,350,628950,18868.5,610081.5,467220,142861.5,1,PR004,4,P0002
ORD-000052,03-06-2023,04-06-2023,05-06-2023,Mexico, Mens Fashion ,1287,5,125,160875,4826.25,156048.75,154440,1608.75,4,PR002,3,P0002
ORD-000052,04-06-2023,05-06-2023,12-06-2023,Mexico, Mens Fashion ,1706,5,125,213250,6397.5,206852.5,204720,2132.5,4,PR002,4,P0002
ORD-000052,05-06-2023,06-06-2023,11-06-2023,Mexico, Womens Fashion ,2434.5,10,300,730350,21910.5,708439.5,608625,99814.5,4,PR001,1,P0003
ORD-000053,06-06-2023,07-06-2023,14-06-2023,India, Womens Fashion ,1774,10,125,221750,6652.5,215097.5,212880,2217.5,3,PR003,4,P0003
ORD-000053,07-06-2023,08-06-2023,09-06-2023,Mexico, Womens Fashion ,1901,10,12,22812,684.36,22127.64,5703,16424.64,4,PR001,3,P0003
ORD-000053,08-06-2023,09-06-2023,16-06-2023,Mexico, Womens Fashion ,689,10,300,206700,6201,200499,172250,28249,4,PR004,4,P0003
ORD-000054,09-06-2023,10-06-2023,15-06-2023,Mexico, Womens Fashion ,1570,10,125,196250,5887.5,190362.5,188400,1962.5,4,PR003,1,P0003
ORD-000054,10-06-2023,11-06-2023,13-06-2023,Germany, Womens Fashion ,1369.5,10,12,16434,493.02,15940.98,4108.5,11832.48,2,PR002,2,P0003
ORD-000054,11-06-2023,12-06-2023,19-06-2023,India, Womens Fashion ,2009,10,125,251125,7533.75,243591.25,241080,2511.25,3,PR003,4,P0003
ORD-000055,12-06-2023,13-06-2023,18-06-2023,Mexico, Womens Fashion ,1945,10,15,29175,875.25,28299.75,19450,8849.75,4,PR002,1,P0003
ORD-000055,13-06-2023,14-06-2023,19-06-2023,Brazil, Womens Fashion ,1287,10,125,160875,4826.25,156048.75,154440,1608.75,1,PR003,1,P0003
ORD-000055,14-06-2023,15-06-2023,16-06-2023,Brazil, Womens Fashion ,1706,10,125,213250,6397.5,206852.5,204720,2132.5,1,PR003,3,P0003
ORD-000056,15-06-2023,16-06-2023,17-06-2023,Brazil, Team Sports ,2009,120,125,251125,7533.75,243591.25,241080,2511.25,1,PR003,3,P0004
ORD-000056,16-06-2023,17-06-2023,24-06-2023,India, Footwears ,2844,250,300,853200,25596,827604,711000,116604,3,PR004,4,P0005
ORD-000056,17-06-2023,18-06-2023,20-06-2023,India, Footwears ,1916,250,12,22992,689.76,22302.24,5748,16554.24,3,PR004,2,P0005
ORD-000057,18-06-2023,19-06-2023,24-06-2023,Brazil, Footwears ,1570,250,125,196250,5887.5,190362.5,188400,1962.5,1,PR001,1,P0005
ORD-000057,19-06-2023,20-06-2023,27-06-2023,Mexico, Footwears ,1874,250,300,562200,16866,545334,468500,76834,4,PR001,4,P0005
ORD-000057,20-06-2023,21-06-2023,26-06-2023,India, Footwears ,1642,250,350,574700,17241,557459,426920,130539,3,PR002,1,P0005
ORD-000058,21-06-2023,22-06-2023,27-06-2023,Brazil, Footwears ,1945,250,15,29175,875.25,28299.75,19450,8849.75,1,PR004,1,P0005
ORD-000058,22-06-2023,23-06-2023,25-06-2023,Brazil, Electronics ,831,3,20,16620,498.6,16121.4,8310,7811.4,1,PR002,2,P0001
ORD-000058,23-06-2023,24-06-2023,26-06-2023,Mexico, Womens Fashion ,1760,10,7,12320,369.6,11950.4,8800,3150.4,4,PR001,2,P0003
